,Unnamed: 0,空调光期温度设定,空调暗期温度设定,空调温度上限设定,空调温度下限设定,新风机手动开度,新风机手自动模式,空调自动模式,户外温度,户外湿度,1号室内温度,1号室内湿度,1号室内CO2浓度,2号室内温度,2号室内湿度,2号室内CO2浓度,1号PPFD,1号色温,1号PAR,1号红比,1号绿比,1号蓝比,2号PPFD,2号色温,2号PAR,2号红比,2号绿比,2号蓝比,3号PPFD,3号色温,3号PAR,3号红比,3号绿比,3号蓝比,1号风速,2号风速,营养液EC,营养液PH,营养液液温,空调手动开关机,空调开机指令下发,空调手动模式选择,空调风速选择,空调手动温度设定,空调手动操作指令下发,空调手自动切换,电磁阀手自动选择,电磁阀手动开阀,电磁阀手动关阀,time,平均温度,平均湿度,灯具负荷,自然负荷,新风负荷,总热渗入量
8791,8791,25.299999237060547,19.700000762939453,19.5,18.5,85.0,False,True,24.43865966796875,76.16464233398438,22.200000762939453,74.19999694824219,461.0,21.700000762939453,75.30000305175781,473.0,156.3004150390625,6384.36279296875,35.23421096801758,13.672504425048828,82.41395568847656,3.913583993911743,153.38479614257812,6052.4765625,34.416629791259766,13.915492057800291,82.13162231445312,3.952887535095215,147.5262908935547,5769.81396484375,33.17299270629883,14.42182159423828,81.53946685791016,4.038743495941162,0.0,0.0,1.6200000047683716,6.309999942779541,22.5,True,False,4,1,25.299999237060547,False,False,False,False,False,2023-04-15 16:21:38.181020,21.950000762939453,74.75,0.7708,1.7745320105838776,0.40330272967815395,2.9486347402620314
8792,8792,24.200000762939453,19.700000762939453,19.5,18.5,40.0,False,True,24.43865966796875,76.53356170654297,22.39999961853028,74.30000305175781,460.0,22.0,75.5999984741211,472.0,158.18894958496094,6384.36279296875,35.70619201660156,13.6248140335083,82.472900390625,3.902287244796753,154.5062255859375,6051.4873046875,34.73939895629883,13.93869686126709,82.09701538085938,3.964300632476807,148.7799530029297,5771.224609375,33.46626281738281,14.464174270629885,81.48028564453125,4.055571556091309,0.0,0.0,1.6100000143051147,6.309999942779541,22.5,True,False,4,4,24.200000762939453,True,False,False,False,False,2023-04-15 16:22:39.156417,22.19999980926514,74.95000076293945,0.7708,1.5962708155989622,1.0158087008357028,3.382879516434665
8793,8793,24.200000762939453,19.700000762939453,19.5,18.5,40.0,False,True,24.43865966796875,76.9024887084961,22.600000381469727,75.0,457.0,22.299999237060547,77.5999984741211,469.0,158.19309997558594,6388.607421875,35.7586784362793,13.635175704956056,82.45024108886719,3.9145798683166495,154.30340576171875,6060.85986328125,34.67526626586914,13.937402725219728,82.08853912353516,3.9740569591522217,147.61285400390625,5772.5419921875,33.20224380493164,14.398120880126951,81.55714416503906,4.044748783111572,0.0,0.0,1.6200000047683716,6.309999942779541,22.5,True,False,4,4,24.200000762939453,False,False,False,False,False,2023-04-15 16:23:40.214724,22.449999809265137,76.29999923706055,0.7708,1.4180089405989647,0.9023693258357046,3.091178266434669
8794,8794,25.0,19.700000762939453,19.5,18.5,25.0,False,True,24.53704071044922,77.27503204345703,22.89999961853028,81.30000305175781,454.0,22.799999237060547,87.0999984741211,467.0,158.16761779785156,6388.607421875,35.75831604003906,13.646172523498535,82.44468688964844,3.909198522567749,153.72669982910156,6054.48193359375,34.56583404541016,13.951462745666504,82.08970642089844,3.958882093429565,149.39105224609375,5771.7841796875,33.65941619873047,14.445658683776855,81.50776672363281,4.046618461608887,0.0,0.0,1.6399999856948853,6.309999942779541,22.5,True,False,4,5,25.0,True,False,False,False,False,2023-04-15 16:24:41.200351,22.849999427795414,84.20000076293945,0.7708,1.2029405689930892,0.9295449851310232,2.9032855541241127
8795,8795,25.0,19.700000762939453,19.5,18.5,25.0,False,True,24.733795166015625,76.89163970947266,23.5,89.4000015258789,451.0,23.700000762939453,94.8000030517578,467.0,156.71209716796875,6381.14111328125,35.38782501220703,13.692642211914062,82.38373565673828,3.9236321449279785,154.52528381347656,6053.68212890625,34.74906921386719,13.953150749206545,82.08061981201172,3.966240882873535,147.75509643554688,5769.68408203125,33.18170166015625,14.434205055236816,81.5141830444336,4.051650524139404,0.0,0.0,1.6299999952316284,6.309999942779541,22.5,True,False,4,5,25.0,False,False,False,False,False,2023-04-15 16:25:42.181329,23.600000381469727,92.10000228881836,0.7708,0.8084495366334915,0.6247110055804252,2.203960542213917
8796,8796,25.0,19.700000762939453,19.5,18.5,0.0,False,True,24.54861068725586,75.54615020751953,23.89999961853028,91.5999984741211,448.0,24.600000381469727,95.3000030517578,464.0,158.27682495117188,6380.5341796875,35.7286491394043,13.658783912658691,82.42733764648438,3.913912057876587,154.2052459716797,6051.052734375,34.65953826904297,13.9229154586792,82.11800384521484,3.9590866565704346,148.0161590576172,5770.06787109375,33.29171371459961,14.407365798950195,81.55330657958984,4.039339542388916,0.0,0.2000000029802322,1.6100000143051147,6.309999942779541,22.5,True,False,3,2,24.0,True,False,False,False,False,2023-04-15 16:26:43.146953,24.250000000000004,93.45000076293945,0.7708,0.21292360402106983,0.21292360402106983,1.1966472080421398
8797,8797,25.0,19.700000762939453,19.5,18.5,0.0,False,True,24.53704071044922,75.98017883300781,24.39999961853028,90.1999969482422,446.0,25.39999961853028,87.9000015258789,457.0,156.7212371826172,6380.5341796875,35.362728118896484,13.690651893615724,82.39289855957031,3.916484117507935,153.73611450195312,6053.333984375,34.54385757446289,13.90699577331543,82.13160705566406,3.9614100456237793,149.23681640625,5771.24609375,33.62117004394531,14.468445777893066,81.47392272949219,4.057641506195068,0.0,1.0,1.590000033378601,6.309999942779541,22.5,True,False,3,2,24.0,False,False,False,False,False,2023-04-15 16:27:44.096578,24.89999961853028,89.04999923706055,0.7708,-0.2588069420099309,-0.2588069420099309,0.25318611598013824
8798,8798,23.0,19.700000762939453,19.5,18.5,100.0,False,True,24.63541412353516,76.28761291503906,24.700000762939453,86.4000015258789,444.0,25.5,83.80000305175781,454.0,156.14898681640625,6380.5341796875,35.202972412109375,13.663280487060549,82.41389465332031,3.922821044921875,154.99851989746094,6048.701171875,34.857059478759766,13.916862487792969,82.1104736328125,3.97265362739563,149.07052612304688,5779.125,33.55547332763672,14.485960960388184,81.46581268310547,4.0482683181762695,0.0,0.0,1.6100000143051147,6.309999942779541,22.5,True,False,1,6,23.0,True,False,False,False,False,2023-04-15 16:28:45.061798,25.100000381469727,85.10000228881836,0.7708,-0.331272069754598,-0.03011564270496345,0.40941228754043857
8799,8799,23.0,19.700000762939453,19.5,18.5,100.0,False,True,24.63541412353516,76.16464233398438,24.89999961853028,84.9000015258789,443.0,25.39999961853028,83.30000305175781,452.0,156.5684814453125,6377.919921875,35.32193756103516,13.677482604980469,82.40599822998047,3.916538000106812,154.80715942382812,6047.712890625,34.81642532348633,13.904441833496094,82.12715911865234,3.96844220161438,149.14749145507812,5772.56103515625,33.63981628417969,14.470791816711426,81.47607421875,4.053120136260986,0.0,0.0,1.600000023841858,6.309999942779541,22.5,True,False,1,6,23.0,False,False,False,False,False,2023-04-15 16:29:46.005091,25.14999961853028,84.10000228881836,0.7708,-0.3669239007425334,-0.03335671824932122,0.3705193810081454
8800,8800,23.0,19.700000762939453,19.5,18.5,100.0,False,True,24.53704071044922,76.41059112548828,24.89999961853028,82.4000015258789,443.0,25.299999237060547,80.5999984741211,453.0,157.55856323242188,6381.5771484375,35.50210952758789,13.682101249694824,82.39405822753906,3.9238712787628174,154.6437530517578,6048.89697265625,34.775394439697266,13.92408561706543,82.11106872558594,3.964869260787964,148.60043334960938,5774.73583984375,33.44791412353516,14.468450546264648,81.47677612304688,4.05481481552124,0.0,0.0,1.600000023841858,6.309999942779541,22.5,True,False,1,5,23.0,True,False,False,False,False,2023-04-15 16:30:46.929083,25.099999427795414,81.5,0.7708,-0.401416306006911,-0.036492391455173724,0.3328913025379153
