,Unnamed: 0,空调光期温度设定,空调暗期温度设定,空调温度上限设定,空调温度下限设定,新风机手动开度,新风机手自动模式,空调自动模式,户外温度,户外湿度,1号室内温度,1号室内湿度,1号室内CO2浓度,2号室内温度,2号室内湿度,2号室内CO2浓度,1号PPFD,1号色温,1号PAR,1号红比,1号绿比,1号蓝比,2号PPFD,2号色温,2号PAR,2号红比,2号绿比,2号蓝比,3号PPFD,3号色温,3号PAR,3号红比,3号绿比,3号蓝比,1号风速,2号风速,营养液EC,营养液PH,营养液液温,空调手动开关机,空调开机指令下发,空调手动模式选择,空调风速选择,空调手动温度设定,空调手动操作指令下发,空调手自动切换,电磁阀手自动选择,电磁阀手动开阀,电磁阀手动关阀,time,平均温度,平均湿度,灯具负荷,自然负荷,新风负荷,总热渗入量
14791,14791,22.799999237060547,19.600000381469727,19.5,18.5,0.0,False,True,21.87210464477539,100.0,22.0,82.4000015258789,557.0,21.39999961853028,81.4000015258789,578.0,0.0179454609751701,7667.7060546875,0.004773736000061,9.660598754882812,85.26780700683594,5.07160234451294,0.0182446967810392,6014.81689453125,0.005160441622138,13.640913963317873,81.4238052368164,4.93527889251709,0.0292517412453889,7075.5087890625,0.0084920050576329,9.37341594696045,86.30152893066406,4.325035572052002,0.0,0.0,1.340000033378601,6.510000228881836,24.0,True,False,1,5,19.600000381469727,False,False,False,False,False,2023-04-20 10:46:41.705377,21.69999980926514,81.9000015258789,0.0,0.12271892269849524,0.12271892269849524,0.24543784539699048
14792,14792,22.799999237060547,19.5,19.5,18.5,0.0,False,True,22.16724395751953,100.0,21.89999961853028,77.5999984741211,556.0,21.299999237060547,79.0,575.0,0.0168215744197368,7667.7060546875,0.004475048277527,9.55385971069336,85.24874114990234,5.197418212890625,0.0160951819270849,6008.6826171875,0.004584037233144,13.689411163330078,81.26447296142578,5.046142101287842,0.0262042041867971,7122.02978515625,0.0075437678024172,9.05137825012207,86.62476348876953,4.323900699615479,0.0,0.0,1.340000033378601,6.510000228881836,24.0,True,False,1,6,19.5,True,False,False,False,False,2023-04-20 10:47:42.742511,21.599999427795414,78.29999923706055,0.0,0.40447229380845773,0.40447229380845773,0.8089445876169155
14793,14793,22.799999237060547,19.5,19.5,18.5,0.0,False,True,22.265625,100.0,21.700000762939453,74.5,555.0,21.200000762939453,77.19999694824219,574.0,0.0154270688071846,7828.12548828125,0.0040452191606163,9.50082302093506,85.27388763427734,5.225279808044434,0.0149377854540944,5877.2587890625,0.0042382134124636,14.223834037780762,80.73737335205078,5.03877592086792,0.0275468714535236,7155.6005859375,0.0079206461086869,9.137752532958984,86.51007080078125,4.352205753326416,0.0,0.0,1.340000033378601,6.510000228881836,24.0,True,False,1,6,19.5,False,False,False,False,False,2023-04-20 10:48:43.829244,21.450000762939453,75.8499984741211,0.0,0.5815788231754303,0.5815788231754303,1.1631576463508606
14794,14794,22.799999237060547,18.799999237060547,19.5,18.5,0.0,False,True,22.56365966796875,100.0,21.5,73.69999694824219,553.0,21.0,75.5,573.0,0.0147054018452763,7883.00439453125,0.0038932783063501,9.502992630004885,85.1650619506836,5.331971168518066,0.014131530188024,5918.5390625,0.0039954027161002,14.399919509887695,80.48944091796875,5.1106486320495605,0.0253612417727708,7198.4765625,0.0073797167278826,8.84123420715332,86.84510040283203,4.313677310943604,0.0,0.0,1.3300000429153442,6.510000228881836,24.0,True,False,1,7,18.799999237060547,True,False,False,False,False,2023-04-20 10:49:44.984020,21.25,74.5999984741211,0.0,0.9367017420959474,0.9367017420959474,1.8734034841918947
14795,14795,22.799999237060547,18.799999237060547,19.5,18.5,0.0,False,True,22.76041412353516,100.0,21.299999237060547,74.5,550.0,20.89999961853028,76.19999694824219,571.0,0.0155750922858715,7883.00439453125,0.0041559101082384,9.605841636657717,85.13257598876953,5.261600971221924,0.0161829534918069,5947.376953125,0.004624858032912,13.862356185913086,81.15193176269531,4.985743999481201,0.0273185689002275,7150.6279296875,0.0078995209187269,9.226616859436035,86.45997619628906,4.313438892364502,0.0,0.0,1.350000023841858,6.510000228881836,24.0,True,False,1,7,18.799999237060547,False,False,False,False,False,2023-04-20 10:50:46.044987,21.099999427795414,75.3499984741211,0.0,1.1839545477604865,1.1839545477604865,2.367909095520973
14796,14796,22.799999237060547,19.0,19.5,18.5,0.0,False,True,22.858795166015625,100.0,21.200000762939453,74.9000015258789,548.0,20.89999961853028,76.5999984741211,570.0,0.015160565264523,7883.00439453125,0.0040185987018048,9.634963989257812,85.04109954833984,5.323925495147705,0.0162252057343721,5931.12744140625,0.0045944806188344,13.862629890441896,81.24089813232422,4.896482944488525,0.0283097848296165,7105.4765625,0.0081846611574292,9.330227851867676,86.36463165283203,4.305172920227051,0.0,0.0,1.340000033378601,6.510000228881836,24.0,True,False,1,7,19.0,True,False,False,False,False,2023-04-20 10:51:47.163801,21.050000190734867,75.75,0.0,1.2897567351365065,1.2897567351365065,2.579513470273013
14797,14797,22.799999237060547,19.0,19.5,18.5,0.0,False,True,22.858795166015625,100.0,21.200000762939453,76.9000015258789,546.0,20.799999237060547,76.80000305175781,569.0,0.0154425892978906,7756.40673828125,0.0040818382985889,9.80581283569336,84.87744140625,5.316726207733154,0.015853714197874,5952.4619140625,0.0044955858029425,13.822795867919922,81.2074966430664,4.969677925109863,0.0271960254758596,7107.29931640625,0.0078528504818677,9.37319278717041,86.36970520019531,4.257127285003662,0.0,0.0,1.340000033378601,6.510000228881836,24.0,True,False,1,7,19.0,False,False,False,False,False,2023-04-20 10:52:48.289008,21.0,76.85000228881836,0.0,1.3254092461395264,1.3254092461395264,2.6508184922790528
14798,14798,22.799999237060547,19.0,19.5,18.5,0.0,False,True,22.76041412353516,100.0,21.200000762939453,77.4000015258789,546.0,20.799999237060547,77.4000015258789,567.0,0.0157820507884025,7766.6533203125,0.0041919006034731,9.644927978515623,85.16519165039062,5.189949989318848,0.0154099501669406,5889.79736328125,0.0043968111276626,14.181865692138672,80.7197265625,5.098415851593018,0.0260305665433406,7140.4482421875,0.007538529112935,8.974360466003418,86.76904296875,4.2565741539001465,0.0,0.0,1.3300000429153442,6.510000228881836,24.0,True,False,1,6,19.0,True,False,False,False,False,2023-04-20 10:53:49.414625,21.0,77.4000015258789,0.0,1.255258889751437,1.255258889751437,2.510517779502874
14799,14799,22.799999237060547,19.0,19.5,18.5,0.0,False,True,22.56365966796875,100.0,21.200000762939453,77.5,544.0,20.799999237060547,77.5,566.0,0.0160935278981924,7766.6533203125,0.0042844652198255,9.45090103149414,85.28958129882812,5.259512424468994,0.0167550779879093,6001.85009765625,0.0047451285645365,13.643715858459473,81.37236785888672,4.983855247497559,0.0301316939294338,7026.7705078125,0.0087428018450737,9.563950538635254,86.18326568603516,4.252795219421387,0.0,0.0,1.340000033378601,6.510000228881836,24.0,True,False,1,6,19.0,False,False,False,False,False,2023-04-20 10:54:50.528049,21.0,77.5,0.0,1.1149636170959472,1.1149636170959472,2.2299272341918943
14800,14800,22.799999237060547,19.100000381469727,19.5,18.5,0.0,False,True,22.36400604248047,100.0,21.200000762939453,77.80000305175781,543.0,20.799999237060547,77.0999984741211,566.0,0.0172298233956098,7654.87060546875,0.004569724202156,9.615514755249023,85.22232818603516,5.162178039550781,0.017309671267867,6050.74462890625,0.0049112644046545,13.278969764709473,81.76567077636719,4.955349922180176,0.0297723617404699,7026.86669921875,0.0086164958775043,9.620529174804688,86.05579376220703,4.323690891265869,0.0,0.0,1.350000023841858,6.510000228881836,24.0,True,False,1,6,19.100000381469727,True,False,False,False,False,2023-04-20 10:55:51.572060,21.0,77.45000076293945,0.0,0.9726010985755921,0.9726010985755921,1.9452021971511841
