,Unnamed: 0,空调光期温度设定,空调暗期温度设定,空调温度上限设定,空调温度下限设定,新风机手动开度,新风机手自动模式,空调自动模式,户外温度,户外湿度,1号室内温度,1号室内湿度,1号室内CO2浓度,2号室内温度,2号室内湿度,2号室内CO2浓度,1号PPFD,1号色温,1号PAR,1号红比,1号绿比,1号蓝比,2号PPFD,2号色温,2号PAR,2号红比,2号绿比,2号蓝比,3号PPFD,3号色温,3号PAR,3号红比,3号绿比,3号蓝比,1号风速,2号风速,营养液EC,营养液PH,营养液液温,空调手动开关机,空调开机指令下发,空调手动模式选择,空调风速选择,空调手动温度设定,空调手动操作指令下发,空调手自动切换,电磁阀手自动选择,电磁阀手动开阀,电磁阀手动关阀,time,平均温度,平均湿度,灯具负荷,自然负荷,新风负荷,总热渗入量
45581,45581,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.265625,78.63136291503906,23.5,57.29999923706055,464.0,21.100000381469727,66.0999984741211,466.0,0.0271786414086818,6346.07470703125,0.0067182024940848,11.64604377746582,83.92310333251953,4.430842876434326,0.0316678695380687,5434.1201171875,0.0082583632320165,14.379179000854492,81.49766540527344,4.123125553131104,0.0200520865619182,6195.22802734375,0.0054617007263004,8.825569152832031,87.773193359375,3.401256561279297,1.100000023841858,0.2000000029802322,1.7599999904632568,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:14:17.029897,22.300000190734863,61.69999885559082,0,-0.024511143815517424,-0.002228285801410675,-0.026739429616928097
45582,45582,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.265625,79.18836975097656,23.5,58.900001525878906,464.0,21.200000762939453,68.9000015258789,466.0,0.0263887029141187,6346.07470703125,0.0065289624035358,11.640081405639648,83.99566650390625,4.364226341247559,0.030657697468996,5450.55859375,0.0079576494172215,14.181979179382324,81.68267059326172,4.135317802429199,0.0199037566781044,6204.55029296875,0.0054506896995007,8.92802619934082,87.70101165771484,3.370983123779297,1.100000023841858,0.0,1.7999999523162842,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:15:17.936976,22.350000381469727,63.900001525878906,0,-0.06016365481853485,-0.00546942316532135,-0.0656330779838562
45583,45583,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.265625,79.00390625,23.5,60.59999847412109,464.0,21.299999237060547,70.69999694824219,467.0,0.0240134205669164,6346.07470703125,0.0059128263965249,11.337888717651367,84.24024963378906,4.421901702880859,0.0280193611979484,5402.22412109375,0.0072205569595098,14.167749404907228,81.67070770263672,4.161526679992676,0.0183122381567955,6234.9306640625,0.0050131333991885,8.609148025512695,88.09748077392578,3.293412923812866,1.0,1.0,1.7699999809265137,4.989999771118164,24.200000762939453,True,False,3,2,23.0,True,False,False,False,False,2023-05-12 17:16:18.817131,22.399999618530273,65.64999771118164,0,-0.09581548580646515,-0.00871049870967865,-0.1045259845161438
45584,45584,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.265625,79.49580383300781,23.600000381469727,62.09999847412109,464.0,21.5,71.5999984741211,468.0,0.0273735504597425,6468.1396484375,0.0069826720282435,13.020931243896484,82.9089584350586,4.070131301879883,0.0329744778573513,5052.63525390625,0.0088463742285966,15.219229698181152,81.00016784667969,3.780557155609131,0.0211267191916704,5753.03369140625,0.0059723164886236,10.161675453186035,86.7350845336914,3.103199243545532,1.100000023841858,1.0,1.7599999904632568,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:17:20.097212,22.550000190734863,66.8499984741211,0,-0.20277301881551743,-0.018433910801410675,-0.22120692961692812
45585,45585,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.36400604248047,79.86834716796875,23.700000762939453,63.20000076293945,464.0,21.600000381469727,72.30000305175781,468.0,0.0274633225053548,6468.1396484375,0.0070810322649776,13.090860366821287,82.93710327148438,3.9720170497894287,0.0332427024841308,4902.39453125,0.0090248268097639,15.586408615112305,80.72663116455078,3.6869730949401855,0.0209546349942684,5617.25927734375,0.0059623667038977,10.499051094055176,86.4920425415039,3.0088491439819336,1.100000023841858,0.8999999761581421,1.7200000286102295,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:18:21.044186,22.65000057220459,67.75000190734863,0,-0.20392768443346024,-0.01853888040304184,-0.22246656483650207
45586,45586,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.462383270263672,79.3728256225586,23.799999237060547,64.0,464.0,21.799999237060547,72.80000305175781,469.0,0.0275894664227962,6468.1396484375,0.0070925145410001,13.070013046264648,82.9940185546875,3.936002969741821,0.0335739701986312,4889.533203125,0.0092702275142073,15.711374282836914,80.5287857055664,3.759849548339844,0.0210340432822704,5626.2919921875,0.0060435417108237,10.44496726989746,86.54573822021484,3.009306669235229,1.100000023841858,0.2000000029802322,1.7899999618530271,4.989999771118164,24.200000762939453,True,False,3,2,23.0,True,False,False,False,False,2023-05-12 17:19:21.939297,22.799999237060547,68.4000015258789,0,-0.24073622108459472,-0.021885111007690427,-0.26262133209228516
45587,45587,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.36400604248047,79.06539154052734,23.89999961853028,64.5999984741211,464.0,22.0,73.0,469.0,0.0255908370018005,5700.07080078125,0.0065074628219008,12.79012393951416,83.1246109008789,4.085190773010254,0.030170364305377,5018.7734375,0.0081418687477707,15.358037948608398,80.82054901123047,3.821430206298828,0.0191976390779018,5736.93212890625,0.0054911067709326,9.904034614562988,87.03042602539062,3.0655388832092285,1.100000023841858,0.0,1.7799999713897705,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:20:22.819451,22.94999980926514,68.79999923706055,0,-0.417841390421393,-0.037985580947399365,-0.45582697136879236
45588,45588,24.5,21.600000381469727,19.5,18.5,100.0,True,True,22.265625,79.86834716796875,24.0,65.0999984741211,464.0,22.100000381469727,73.0,470.0,0.0227240025997161,5700.07080078125,0.0057543772272765,12.064515113830566,83.7798843383789,4.15555477142334,0.0263669062405824,5054.04248046875,0.0070255463942885,15.075380325317385,80.98603057861328,3.9386143684387207,0.0172409024089574,5888.38671875,0.0048971087671816,9.333216667175291,87.59550476074219,3.0712697505950928,1.100000023841858,1.0,1.75,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:21:23.733512,23.050000190734863,69.04999923706055,0,-0.5592967688155174,-0.05084516080141068,-0.610141929616928
45589,45589,24.5,21.600000381469727,19.5,18.5,0.0,True,True,22.16724395751953,80.11429595947266,24.100000381469727,65.4000015258789,463.0,22.299999237060547,73.0999984741211,471.0,0.0239838752895593,5901.1982421875,0.0061024781316518,12.661110877990724,83.1841049194336,4.15479850769043,0.0260468553751707,0.0,0.0,0.0,0.0,0.0,0.0178404785692691,5867.623046875,0.0050863134674727,9.365169525146484,87.65835571289062,2.9764633178710938,1.100000023841858,0.2000000029802322,1.7400000095367432,4.989999771118164,24.200000762939453,True,False,3,2,23.0,True,False,False,False,False,2023-05-12 17:22:24.678489,23.199999809265137,69.25,0,-0.7364039781975746,-0.7364039781975746,-1.4728079563951493
45590,45590,24.5,21.600000381469727,19.5,18.5,0.0,True,True,22.16724395751953,80.60619354248047,24.200000762939453,65.80000305175781,463.0,22.39999961853028,73.19999694824219,472.0,0.0194424781948328,5901.1982421875,0.0048569249920547,11.854021072387695,83.77642822265625,4.369534015655518,0.0231987461447715,5135.2783203125,0.0061015542596578,14.944610595703123,81.0633544921875,3.9920833110809326,0.0150577733293175,6051.78173828125,0.0042439210228621,8.493982315063477,88.4427719116211,3.0632693767547607,1.100000023841858,0.2000000029802322,1.75,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:23:25.591554,23.300000190734867,69.5,0,-0.807709000203612,-0.807709000203612,-1.615418000407224
45591,45591,24.5,21.600000381469727,19.5,18.5,0.0,True,True,22.068866729736328,81.34765625,24.200000762939453,66.0999984741211,463.0,22.5,73.0999984741211,471.0,0.0170968230813741,5901.1982421875,0.0041406983509659,10.576040267944336,84.8023910522461,4.621601104736328,0.0192020516842603,5418.36376953125,0.004921160172671,14.432204246520996,81.20879364013672,4.35902214050293,0.01221480127424,6473.50244140625,0.003378780093044,6.862191200256348,89.87230682373047,3.265458345413208,1.100000023841858,0.8999999761581421,1.7300000190734863,4.989999771118164,24.200000762939453,True,False,3,2,23.0,False,False,False,False,False,2023-05-12 17:24:31.959810,23.350000381469727,69.5999984741211,0,-0.9135091475343704,-0.9135091475343704,-1.8270182950687408
