,Unnamed: 0,空调光期温度设定,空调暗期温度设定,空调温度上限设定,空调温度下限设定,新风机手动开度,新风机手自动模式,空调自动模式,户外温度,户外湿度,1号室内温度,1号室内湿度,1号室内CO2浓度,2号室内温度,2号室内湿度,2号室内CO2浓度,1号PPFD,1号色温,1号PAR,1号红比,1号绿比,1号蓝比,2号PPFD,2号色温,2号PAR,2号红比,2号绿比,2号蓝比,3号PPFD,3号色温,3号PAR,3号红比,3号绿比,3号蓝比,1号风速,2号风速,营养液EC,营养液PH,营养液液温,空调手动开关机,空调开机指令下发,空调手动模式选择,空调风速选择,空调手动温度设定,空调手动操作指令下发,空调手自动切换,电磁阀手自动选择,电磁阀手动开阀,电磁阀手动关阀,time,平均温度,平均湿度,灯具负荷,自然负荷,新风负荷,总热渗入量
23511,23511,22.799999237060547,18.600000381469727,19.5,18.5,100.0,False,True,21.770835876464844,83.68778991699219,22.39999961853028,66.5999984741211,530.0,20.39999961853028,73.19999694824219,550.0,168.80506896972656,6509.623046875,38.19852828979492,13.452617645263672,82.70113372802734,3.8463501930236816,186.1237030029297,6023.64501953125,41.87504196166992,13.77170753479004,82.35599517822266,3.87231183052063,181.84295654296875,5751.3076171875,40.87120056152344,14.319636344909668,81.70830535888672,3.9721505641937256,1.100000023841858,0.0,1.7400000095367432,5.070000171661377,22.5,True,False,1,6,18.600000381469727,False,False,False,False,False,2023-04-26 15:52:03.729276,21.39999961853028,69.89999771118164,0.7708,0.2644238666295955,0.024038533329963224,1.0592623999595587
23512,23512,22.799999237060547,19.299999237060547,19.5,18.5,0.0,False,True,22.16724395751953,83.19950866699219,22.39999961853028,66.19999694824219,531.0,20.39999961853028,73.0,551.0,167.4022979736328,6380.033203125,37.84789276123047,13.42989730834961,82.72069549560547,3.849475383758545,185.77658081054688,6025.9873046875,41.90178298950195,13.772125244140623,82.34373474121094,3.884169578552246,181.7830352783203,5750.81640625,40.871559143066406,14.342540740966797,81.66990661621094,3.987559080123901,1.100000023841858,0.2000000029802322,1.75,5.070000171661377,22.5,True,False,1,5,19.299999237060547,False,False,False,False,False,2023-04-26 15:53:04.832077,21.39999961853028,69.5999984741211,0.7708,0.5470816578054377,0.5470816578054377,1.8649633156108756
23513,23513,22.799999237060547,19.299999237060547,19.5,18.5,0.0,False,True,22.36400604248047,81.84317016601562,22.39999961853028,66.4000015258789,531.0,20.5,73.30000305175781,552.0,167.54052734375,6380.033203125,37.86409378051758,13.467501640319824,82.68964385986328,3.8428571224212646,185.2388153076172,6022.1640625,41.70573425292969,13.785791397094728,82.33714294433594,3.877054691314697,182.00259399414065,5749.0380859375,40.91865158081055,14.310761451721191,81.71136474609375,3.977919340133667,1.100000023841858,0.0,1.7599999904632568,5.070000171661377,22.5,True,False,1,6,19.600000381469727,True,False,False,False,False,2023-04-26 15:54:05.974335,21.44999980926514,69.85000228881836,0.7708,0.651729859578607,0.651729859578607,2.074259719157214
23514,23514,22.799999237060547,19.600000381469727,19.5,18.5,0.0,False,True,22.462383270263672,81.34765625,22.39999961853028,66.69999694824219,531.0,20.5,73.80000305175781,552.0,167.59161376953125,6380.24169921875,37.927371978759766,13.4765043258667,82.67648315429688,3.847004175186157,186.02296447753903,6025.349609375,41.995643615722656,13.767084121704102,82.35206604003906,3.8808577060699454,181.88954162597656,5755.13671875,41.06023025512695,14.329208374023438,81.68167877197266,3.989145517349243,1.100000023841858,1.0,1.7400000095367432,5.070000171661377,22.5,True,False,1,6,19.600000381469727,False,False,False,False,False,2023-04-26 15:55:07.229409,21.44999980926514,70.25,0.7708,0.7218774959063504,0.7218774959063504,2.214554991812701
23515,23515,22.799999237060547,19.200000762939453,19.5,18.5,0.0,False,True,22.36400604248047,81.41637420654297,22.5,67.0,531.0,20.5,74.0,552.0,167.59933471679688,6380.24169921875,37.88677597045898,13.417047500610352,82.74813079833984,3.834857702255249,185.9625396728516,6024.4736328125,41.867488861083984,13.754582405090332,82.35027313232422,3.895213127136232,181.7801055908203,5757.68310546875,40.98579025268555,14.299821853637695,81.71085357666016,3.989368200302124,1.100000023841858,0.2000000029802322,1.7599999904632568,5.070000171661377,22.39999961853028,True,False,1,7,19.200000762939453,True,False,False,False,False,2023-04-26 15:56:08.189813,21.5,70.5,0.7708,0.616077348575592,0.616077348575592,2.0029546971511842
23516,23516,22.799999237060547,19.200000762939453,19.5,18.5,0.0,False,True,22.462383270263672,82.46166229248047,22.5,67.5,531.0,20.600000381469727,74.5999984741211,552.0,167.6465606689453,6379.90283203125,37.87621688842773,13.441800117492676,82.70086669921875,3.85737943649292,185.2438507080078,6029.26904296875,41.7674674987793,13.770929336547852,82.34712982177734,3.881973028182984,182.1221923828125,5752.06689453125,40.98388671875,14.305471420288086,81.71013641357422,3.984436511993408,1.100000023841858,0.8999999761581421,1.75,5.070000171661377,22.39999961853028,True,False,1,7,19.200000762939453,False,False,False,False,False,2023-04-26 15:57:09.425349,21.550000190734863,71.04999923706055,0.7708,0.6505724739003182,0.6505724739003182,2.0719449478006364
23517,23517,22.799999237060547,19.39999961853028,19.5,18.5,0.0,False,True,22.56365966796875,82.09273529052734,22.5,68.0999984741211,531.0,20.600000381469727,75.30000305175781,551.0,167.57647705078125,6379.90283203125,37.89909744262695,13.473501205444336,82.670654296875,3.855942964553833,186.15005493164065,6026.458984375,42.03358459472656,13.784865379333496,82.32769012451172,3.8875226974487305,182.2168731689453,5750.15966796875,41.03208923339844,14.316588401794434,81.70122528076172,3.982194185256958,1.100000023841858,0.2000000029802322,1.7400000095367432,5.070000171661377,22.39999961853028,True,False,1,6,19.39999961853028,True,False,False,False,False,2023-04-26 15:58:10.527854,21.550000190734863,71.70000076293945,0.7708,0.72278735609293,0.72278735609293,2.21637471218586
23518,23518,22.799999237060547,19.39999961853028,19.5,18.5,0.0,False,True,22.66204071044922,81.5936050415039,22.5,68.5999984741211,530.0,20.700000762939453,75.4000015258789,551.0,167.50624084472656,6382.751953125,37.8731803894043,13.46493148803711,82.68501281738281,3.8500781059265137,186.1458740234375,6030.40673828125,41.9099006652832,13.765652656555176,82.35203552246094,3.8823564052581774,182.2619781494141,5764.82421875,41.10866928100586,14.29799747467041,81.71004486083984,3.9919607639312735,1.100000023841858,0.8999999761581421,1.7400000095367432,5.070000171661377,22.39999961853028,True,False,1,6,19.39999961853028,False,False,False,False,False,2023-04-26 15:59:11.617958,21.600000381469727,72.0,0.7708,0.7572852014780044,0.7572852014780044,2.285370402956009
23519,23519,25.200000762939453,19.39999961853028,19.5,18.5,0.0,False,True,22.56365966796875,80.83405303955078,22.5,68.5,530.0,20.700000762939453,75.19999694824219,550.0,168.9592742919922,6388.73779296875,38.24699401855469,13.465874671936035,82.67306518554688,3.86109471321106,184.90480041503903,6033.39599609375,41.741249084472656,13.765506744384766,82.34024810791016,3.894336223602295,0.8295798301696777,5335.625,0.1981121152639389,12.845519065856934,83.996337890625,3.158159017562866,1.100000023841858,1.0,1.7400000095367432,5.070000171661377,22.39999961853028,True,False,4,6,25.200000762939453,True,False,False,False,False,2023-04-26 16:00:12.753656,21.600000381469727,71.8499984741211,0.7708,0.6871348450899124,0.6871348450899124,2.1450696901798247
23520,23520,25.200000762939453,19.39999961853028,19.5,18.5,0.0,False,True,22.462383270263672,81.35127258300781,22.600000381469727,70.0999984741211,529.0,20.799999237060547,76.0999984741211,549.0,0.046402558684349,6388.73779296875,0.0140299731865525,12.696077346801758,83.05404663085938,4.249920845031738,0.8601087927818298,4780.3134765625,0.2034024596214294,16.744844436645508,80.10810852050781,3.147035360336304,99.39419555664062,5582.5029296875,22.347801208496094,14.223946571350098,81.92420959472656,3.851879835128784,1.0,0.2000000029802322,1.7599999904632568,5.070000171661377,22.39999961853028,True,False,4,6,25.200000762939453,False,False,False,False,False,2023-04-26 16:01:13.903120,21.699999809265137,73.0999984741211,0.0,0.543615620906353,0.543615620906353,1.087231241812706
